content,video_len,show_time,cls,font_size,color,submit_time,pool,id1,id2
卡寶寶懵了23333,5253.173,2104.3400878906,1,25,15138834,1466302153,0,9f731b42,1973654867
前方游戏黑洞出没,5253.173,907.32501220703,1,25,16777215,1466302154,0,ccc3dcba,1973655017
全程温柔注视主持人,5253.173,324.93301391602,1,25,16777215,1466302163,0,d0c895f1,1973655691
大哥哈哈哈,5253.173,3434.5300292969,5,25,38979,1466302172,0,a299c2b0,1973655825
商业cp,5253.173,4361.3100585938,1,25,16707842,1466302181,0,aa142d1b,1973656025
航空管制取消,5253.173,929.72399902344,1,25,16777215,1466302177,0,ccc3dcba,1973656097
婷婷：我好怕啊大哥上一次做这个表情是什么时候来着,5253.173,2462.7399902344,5,25,16777215,1466302181,0,ebec9147,1973656239
2333333333333高能,5253.173,2134.8898925781,1,25,16777215,1466302175,0,2dabc7d0,1973656255
卡哥哥！！！,5253.173,878.61297607422,5,25,15138834,1466302182,0,c32e9f1a,1973656285
其实不要主持人更好玩,5253.173,1132.5500488281,1,25,16777215,1466302187,0,92ce550a,1973656293
十七打碟必备啊,5253.173,1313.8100585938,1,25,16777215,1466302187,0,fa29e1e9,1973656573
卡黄！卡黄！卡黄！,5253.173,187.73300170898,5,25,15138834,1466302201,0,45ff3152,1973656945
刻薄女儿2333,5253.173,3453.1298828125,5,25,14811775,1466302200,0,a299c2b0,1973657131
主持人有点矮,5253.173,1057.0600585938,5,25,15138834,1466302203,0,e92cf81b,1973657313
哈哈哈哈哈哈哈哈哈哈,5253.173,2158.3500976562,1,25,16777215,1466302205,0,2dabc7d0,1973657389
婷婷好可爱啊,5253.173,1687.4300537109,1,25,16777215,1466302250,0,b36158be,1973657517
我要尴尬死了,5253.173,1329.1199951172,1,25,16777215,1466302209,0,fa29e1e9,1973657611
大哥飚演技了。,5253.173,2171.6201171875,1,25,16777215,1466302209,0,1fa40d65,1973657625
感觉主持人在做电话购物,5253.173,819.69897460938,1,25,16777215,1466302211,0,d22b03b5,1973657719
大哥2333,5253.173,3431.0200195312,1,25,15138834,1466302254,0,bb9966cb,1973657729
呆萌hhhhh我不厚道的笑出来了，心疼她,5253.173,1494.1700439453,1,25,16777215,1466302211,0,8610b205,1973657735
怼 上线,5253.173,965.57202148438,1,25,16777215,1466302214,0,ccc3dcba,1973657865
来看卡黄,5253.173,20.378999710083,1,25,16777215,1466302220,0,6d574344,1973657935
大哥可爱,5253.173,1759.3900146484,1,25,16777215,1466302220,0,Da306d68,1973658193
说第一次的我也是,5253.173,1339.6999511719,1,25,16777215,1466302227,0,fa29e1e9,1973658511
昨天现场看这个差点笑死,5253.173,2176.9699707031,1,25,16777215,1466302229,0,5f7e0dba,1973658589
卡攻护妻,5253.173,981.98199462891,1,25,16777215,1466302230,0,ccc3dcba,1973658657
搞大哥,5253.173,2190.4099121094,1,25,16777215,1466302237,0,2dabc7d0,1973658939
好好好,5253.173,5089.2202148438,1,25,16777215,1466302242,0,d7448828,1973659177
十八个被怼瞬间,5253.173,995.78399658203,1,25,16777215,1466302243,0,ccc3dcba,1973659289
大哥站位尴尬2333333333,5253.173,566.48602294922,1,25,16777215,1466302246,0,5221c126,1973659365
谁关心你是不是工作人员,5253.173,854.65301513672,1,25,16777215,1466302239,0,d22b03b5,1973659375
哈哈哈章鱼要笑场,5253.173,1346.0600585938,1,25,16777215,1466302261,0,fa29e1e9,1973659851
推个桌子都能瞎bb,5253.173,855.73602294922,1,25,16777215,1466302253,0,d22b03b5,1973659963
大哥刚刚背了个手23333,5253.173,1528.9200439453,1,25,16777215,1466302260,0,8610b205,1973660073
卡拉,5253.173,1113.1999511719,5,25,15138834,1466302262,0,e92cf81b,1973660111
卡宝宝,5253.173,1462.9799804688,1,25,16777215,1466302271,0,818ee20a,1973660295
大哥 娶我！,5253.173,1804.7900390625,1,25,16777215,1466302266,0,Da306d68,1973660315
明明是精灵耳,5253.173,4470.4599609375,1,25,16777215,1466302267,0,06e0c4e3,1973660375
发卡一脸我明白了，看我的了的表情,5253.173,1914.8299560547,1,25,16777215,1466302268,0,ad1dc91c,1973660443
明明故意慢出,5253.173,954.30200195312,1,25,16777215,1466302272,0,f358620d,1973660599
滥竽充数？？？,5253.173,3794.080078125,1,25,16777215,1466302277,0,fd2ee972,1973660835
这个能变颜色挺好的,5253.173,1119.3299560547,5,25,15138834,1466302286,0,e92cf81b,1973660955
海带,5253.173,2236.0700683594,1,25,16777215,1466302281,0,2dabc7d0,1973661045
鬼畜,5253.173,1127.8299560547,5,25,15138834,1466302337,0,e92cf81b,1973661629
真的不用谢别再说了,5253.173,1383.0999755859,1,25,16777215,1466302338,0,fa29e1e9,1973661653
主持人没见过大家平时互怼……,5253.173,1802.8699951172,1,25,16777215,1466302299,0,6b1299f4,1973661925
鹿吟互动好萌,5253.173,1775.5100097656,1,25,16777215,1466302302,0,b36158be,1973662069
发卡real宠溺啊慢出还输,5253.173,936.86401367188,1,25,16777215,1466302303,0,c32e9f1a,1973662085
哈哈哈哈哈哈哈哈哈哈哈,5253.173,2262.1000976562,1,25,16777215,1466302308,0,2dabc7d0,1973662335
前方高能 哈哈哈哈哈,5253.173,1673.6300048828,5,25,16777215,1466302317,0,dba67efa,1973662845
W小可爱~,5253.173,1585.6600341797,1,25,16777215,1466302325,0,8610b205,1973663181
发卡憋回去了,5253.173,2282.2700195312,1,25,16777215,1466302328,0,2dabc7d0,1973663307
。。哈哈,5253.173,1154.4200439453,5,25,15138834,1466302373,0,e92cf81b,1973663421
well done,5253.173,1277.8900146484,1,25,16777215,1466302333,0,92ce550a,1973663545
早上神魂 晚上再来一次→_→,5253.173,1469.4499511719,1,25,16777215,1466302334,0,ccc3dcba,1973663653
黑锅？？？？？！！,5253.173,242.11399841309,1,25,16777215,1466302341,0,3c6cd423,1973663933
tako宝宝跟不要学卡哥哥,5253.173,622.13201904297,1,25,16777215,1466302342,0,5221c126,1973663999
啊，我输了,5253.173,937.53302001953,1,25,16777215,1466302342,0,c32e9f1a,1973664021
哈哈哈抛眉眼的十七,5253.173,2612.1899414062,5,25,16777215,1466302345,0,ebec9147,1973664185
ok,5253.173,2307.1599121094,1,25,16777215,1466302353,0,2dabc7d0,1973664555
以后公演mc也有这个环节就好了,5253.173,2038.3299560547,1,25,16777215,1466302357,0,05e0c3fe,1973664731
李艺彤666666,5253.173,3572.5900878906,5,25,15138834,1466302362,0,bb9966cb,1973664947
呆萌心疼,5253.173,1503.3399658203,1,25,16777215,1466302369,0,ccc3dcba,1973665251
黄是红绿灯的光 婷不是亭亭玉立的婷,5253.173,967.55297851562,1,25,16777215,1466302377,0,eb6edf82,1973665679
在这里----by婷婷,5253.173,2633.4799804688,5,25,16777215,1466302379,0,ebec9147,1973665795
我不想吐槽主持人了，笑哭,5253.173,2523.830078125,1,25,16777215,1466302380,0,37d50ccb,1973665811
发卡酥死了,5253.173,1451.3499755859,1,25,16777215,1466302423,0,fa29e1e9,1973665849
迷之自信,5253.173,2350.8601074219,1,25,16777215,1466302396,0,2dabc7d0,1973666631
大哥好帅,5253.173,1864.9300537109,1,25,16777215,1466302406,0,b36158be,1973666777
tako是钓师系的吗0。0,5253.173,82.664001464844,1,25,16777215,1466302402,0,ebbc6315,1973666883
大哥 发卡 戴萌 这三个都可以控场的,5253.173,662.13000488281,1,25,16777215,1466302403,0,5221c126,1973666931
我就是觉得9长的很好看2333,5253.173,2867.3798828125,1,25,16777215,1466302412,0,f3f07541,1973667079
U GOT ME,5253.173,1541.4899902344,1,25,16777215,1466302406,0,ccc3dcba,1973667083
2333,5253.173,1128.5699462891,1,25,16777215,1466302412,0,f358620d,1973667085
做到最后已经是人猿星球了~~,5253.173,1910.3399658203,1,25,16777215,1466302407,0,6b1299f4,1973667129
十几岁的打碟大哥,5253.173,3871.3798828125,1,25,16777215,1466302410,0,b28fabd6,1973667277
就因为叫错婷婷名字发卡怼了主持人一路2333,5253.173,973.15301513672,1,25,16777215,1466302462,0,c32e9f1a,1973667727
卡哥动作帅,5253.173,4118.7099609375,1,25,16777215,1466302424,0,a21cc6f3,1973667955
尴尬,5253.173,984.55902099609,1,25,16777215,1466302425,0,d22b03b5,1973667995
卡到奇怪地方,5253.173,2380.8999023438,1,25,16777215,1466302426,0,2dabc7d0,1973668113
我当时以为会让粉丝上台,5253.173,2667.8500976562,5,25,16777215,1466302428,0,ebec9147,1973668245
到孔鹅就要完哈哈哈哈,5253.173,1888.2700195312,1,25,16777215,1466302444,0,b36158be,1973668733
w婷迷之同步,5253.173,3864.6799316406,5,25,14811775,1466302447,0,a299c2b0,1973668899
23333333,5253.173,2399.0200195312,1,25,16777215,1466302439,0,2dabc7d0,1973669059
改口了也 没叫四八了,5253.173,1580.5899658203,1,25,16777215,1466302445,0,ccc3dcba,1973669103
第一次把黄婷婷认成李艺彤。。,5253.173,4215,1,25,16777215,1466302449,0,fd2ee972,1973669229
前面的真相了,5253.173,4157.0400390625,1,25,16777215,1466302449,0,681ebca5,1973669259
明明很好的活动气氛的机会啊23333,5253.173,2667.8500976562,5,25,16777215,1466302454,0,ebec9147,1973669525
主持人开始方了,5253.173,993.97302246094,1,25,16777215,1466302455,0,c32e9f1a,1973669573
哈哈哈哈哈哈哈哈,5253.173,2419.1599121094,1,25,16777215,1466302459,0,2dabc7d0,1973670075
发卡现在已经牛奶皮肤了,5253.173,1609.0300292969,1,25,16777215,1466302475,0,ccc3dcba,1973670517
婷婷智慧,5253.173,2013.0100097656,1,25,16777215,1466302469,0,Da306d68,1973670545
神魂颠倒。。卡宝哭哭，阿黄抱抱  卡黄GAY真要的起飞,5253.173,1422.1800537109,1,25,16776960,1466302475,0,79f1cee1,1973670573
哈哈哈哈哈哈,5253.173,1925.8499755859,1,25,16777215,1466302478,0,b36158be,1973670679
主持人笑的。。,5253.173,1286.0200195312,5,25,15138834,1466302481,0,e92cf81b,1973670805
前方高能，别喝水,5253.173,1806.0400390625,5,25,16711680,1466302486,0,08fc9121,1973671021
心疼老戴哈哈哈,5253.173,1501.6600341797,1,25,16777215,1466302490,0,fa29e1e9,1973671247
这辈子没觉得一个主持人能让场面这么尴尬过,5253.173,1024.0400390625,1,25,16777215,1466302490,0,c2a1b496,1973671253
小四捞月,5253.173,1848.5600585938,5,25,16777215,1466302493,0,dba67efa,1973671389
消音姐2333333,5253.173,1747.4599609375,1,25,16777215,1466302495,0,8610b205,1973671505
主持人总在这儿bb叨些个啥……,5253.173,777.17199707031,1,25,16777215,1466302496,0,e88f16f9,1973671567
高能预警,5253.173,1824.6199951172,5,25,16711680,1466302504,0,08fc9121,1973671967
哈哈哈哈哈哈哈哈萌爹干嘛呢,5253.173,1951.1899414062,1,25,16777215,1466302511,0,b36158be,1973672315
靠这么难,5253.173,2052.1000976562,1,25,16777215,1466302515,0,Da306d68,1973672499
你怎么不要基佬紫了,5253.173,1731.1800537109,1,25,16777215,1466302516,0,ccc3dcba,1973672627
卡哥又是一脸我懂了，看我发挥的表情,5253.173,2130.5400390625,1,25,16777215,1466302521,0,ad1dc91c,1973672843
2333,5253.173,1255.2099609375,1,25,16777215,1466302564,0,f358620d,1973672871
你卡装作看风景的样子,5253.173,737.85601806641,1,25,16777215,1466302529,0,5221c126,1973673325
卡宝好腿,5253.173,1799.7900390625,1,25,16777215,1466302538,0,818ee20a,1973673417
正片8:57,5253.173,330.29998779297,1,25,16777215,1466302533,0,1d397060,1973673461
李艺彤你的亲妈饭已经全部失去了,5253.173,1534.3000488281,1,25,16777215,1466302536,0,fa29e1e9,1973673627
宫斗戏 = =,5253.173,1752.9799804688,1,25,16777215,1466302539,0,ccc3dcba,1973673737
想想下午婷婷，撸力直播时的主持人姐姐，再看这个，没有对比就没有伤害,5253.173,1025.3199462891,1,25,16777215,1466302543,0,86d0f592,1973673957
老来俏哈哈哈,5253.173,4002.9099121094,5,25,14811775,1466302545,0,a299c2b0,1973674043
消音哈哈,5253.173,1770.2600097656,1,25,16777215,1466302556,0,ccc3dcba,1973674591
你干嘛这么得意啊！,5253.173,2150.830078125,1,25,16777215,1466302557,0,ad1dc91c,1973674639
飞啦,5253.173,2492.419921875,1,25,16777215,1466302552,0,7df6605d,1973674743
我要膨胀了哈哈哈哈哈哈。,5253.173,834.06097412109,1,25,16777215,1466302559,0,e88f16f9,1973674779
大哥233333333,5253.173,1788.5300292969,5,25,10027263,1466302560,0,8732016d,1973674811
副队发话“让你们s队赢”2333,5253.173,4246.830078125,1,25,16777215,1466302578,0,681ebca5,1973675465
我们的老大,5253.173,1802.4799804688,5,25,10027263,1466302573,0,8732016d,1973675537
前方发卡表情高亮,5253.173,1901.1300048828,5,25,16711680,1466302574,0,08fc9121,1973675857
TAKO宝宝好可爱,5253.173,2091.0600585938,1,25,16777215,1466302591,0,6b1299f4,1973676335
↑23333333说得好！,5253.173,854.88897705078,5,25,16777215,1466302635,0,e88f16f9,1973676419
老大,5253.173,1806.8299560547,1,25,16777215,1466302586,0,ccc3dcba,1973676445
冷漠哈哈哈,5253.173,4110.6899414062,5,25,14811775,1466302598,0,a299c2b0,1973676709
就是剧场bej的剧场,5253.173,1405.5300292969,5,25,15138834,1466302612,0,e92cf81b,1973677373
海带啊海带,5253.173,2114.1899414062,1,25,16777215,1466302614,0,6b1299f4,1973677449
老大233333阿黄都笑了，大哥os：我没有你这样的小弟,5253.173,1803.9300537109,1,25,16777215,1466302617,0,8610b205,1973677623
主持人真是。。。。。搞笑来的吧,5253.173,1851.7399902344,5,25,10027263,1466302622,0,8732016d,1973677965
你这个给,5253.173,1838.9399414062,1,25,16777215,1466302625,0,ccc3dcba,1973678001
快放她们走吧你,5253.173,1379.8299560547,1,25,16777215,1466302633,0,c32e9f1a,1973678369
哈哈哈哈哈,5253.173,2072.330078125,1,25,16777215,1466302636,0,b36158be,1973678543
卡黄~,5253.173,853.7490234375,1,25,16777215,1466302637,0,4fbc32e7,1973678587
我们很了解了,5253.173,1634.9100341797,1,25,16777215,1466302651,0,fa29e1e9,1973679003
小四捞月,5253.173,1859.6899414062,1,25,16777215,1466302639,0,ccc3dcba,1973679009
主持人带不起来节奏,5253.173,676.83801269531,1,25,16777215,1466302649,0,964ef88c,1973679179
666大哥,5253.173,3456.1499023438,1,25,16777215,1466302652,0,f821e5fc,1973679329
卡宝宝23333,5253.173,3853.4099121094,1,25,15138834,1466302697,0,bb9966cb,1973679427
哈哈哈哈哈哈 大哥心里翻白眼233333,5253.173,1883.3599853516,5,25,10027263,1466302654,0,8732016d,1973679511
自带弹幕,5253.173,1141.0400390625,1,25,16777215,1466302655,0,6f985ff5,1973679513
发卡！,5253.173,1444.5899658203,5,25,15138834,1466302657,0,e92cf81b,1973679593
正片10:40,5253.173,629.40100097656,1,25,16777215,1466302671,0,1d397060,1973680017
鹅之死,5253.173,2208.5200195312,1,25,16777215,1466302670,0,Da306d68,1973680303
听到女神，发卡实在忍不住笑了。,5253.173,917.375,5,25,16777215,1466302671,0,e88f16f9,1973680325
欢迎收看大哥扑街之贵妃中毒~~~,5253.173,2165.7099609375,1,25,16777215,1466302676,0,6b1299f4,1973680547
哈哈哈哈哈哈  天呐23333333,5253.173,1906.3699951172,5,25,10027263,1466302677,0,8732016d,1973680625
阿黄笑成表情包,5253.173,1894.75,1,25,16777215,1466302681,0,ccc3dcba,1973680733
发卡撩我！,5253.173,1465.9499511719,5,25,15138834,1466302726,0,e92cf81b,1973680887
gay们冷静，糖多，不要吃这种小莹渣了行不,5253.173,826.48602294922,1,25,16777215,1466302686,0,5221c126,1973681065
恩队画风。。。,5253.173,3860.2800292969,1,25,16777215,1466302691,0,c6ebb2bc,1973681319
请把主持费给她们几个,5253.173,3508.4899902344,1,25,16777215,1466302693,0,17d882d0,1973681417
啊黄上脚了不得了,5253.173,4189.7700195312,5,25,16707842,1466302703,0,a299c2b0,1973681603
卡哥懵逼,5253.173,1911.7199707031,1,25,16777215,1466302691,0,ccc3dcba,1973681609
笑死了233333333,5253.173,1925.8299560547,5,25,10027263,1466302698,0,8732016d,1973681627
后面全程高能 非战斗人员请迅速撤离,5253.173,1666.8599853516,5,25,16777215,1466302699,0,fa29e1e9,1973681691
抛媚眼的17,5253.173,2612.7199707031,1,25,16777215,1466302702,0,2dabc7d0,1973681857
小海豹好可爱,5253.173,2138.5100097656,1,25,16777215,1466302708,0,b36158be,1973682121
主持人OS：接下来都是什么鬼名字！,5253.173,4996.8198242188,1,25,41194,1466302714,0,4dd135b6,1973682423
卡哥游戏黑洞,5253.173,1929.0300292969,1,25,16777215,1466302714,0,ccc3dcba,1973682487
卡哥又来这个表情了。。。,5253.173,2306.3798828125,1,25,16777215,1466302720,0,ad1dc91c,1973682753
举行婚礼,5253.173,853.85302734375,1,25,16777215,1466302727,0,5221c126,1973683111
演变成不知名的动物了233333333,5253.173,1956.4100341797,5,25,10027263,1466302728,0,8732016d,1973683147
发卡好撩啊我要神魂颠倒了,5253.173,1457.0899658203,1,25,16777215,1466302729,0,c32e9f1a,1973683181
呆萌表示心好累,5253.173,1950.1700439453,1,25,16777215,1466302729,0,ccc3dcba,1973683533
哈哈哈哈哈哈,5253.173,2162.8898925781,1,25,16777215,1466302736,0,b36158be,1973683571
卡黄给来吃糖喽,5253.173,49.68399810791,1,25,16777215,1466302738,0,adb2761f,1973683651
哈哈哈哈哈哈自从那次之后发卡就成了游戏黑洞。,5253.173,954.35498046875,1,25,16777215,1466302783,0,e88f16f9,1973683741
2333333333,5253.173,956.38702392578,1,25,16777215,1466302745,0,4fbc32e7,1973684029
承包我哥,5253.173,4603.3198242188,5,25,16707842,1466302751,0,a299c2b0,1973684345
2333,5253.173,1498.6300048828,1,25,16777215,1466302760,0,f358620d,1973684551
旺旺仙贝,5253.173,1977.6700439453,1,25,16777215,1466302764,0,ccc3dcba,1973685015
都是腿玩年啊,5253.173,1475.4699707031,1,25,16777215,1466302764,0,c32e9f1a,1973685059
可能是昨天太晚了你神情有点恍惚,5253.173,1720.1099853516,5,25,16777215,1466302771,0,fa29e1e9,1973685439
哈哈哈哈哈大哥笑死了,5253.173,2172.0900878906,1,25,16777215,1466302772,0,b36158be,1973685507
233333333,5253.173,1714.1500244141,1,25,16777215,1466302773,0,92ce550a,1973685521
看我的,5253.173,2345.669921875,5,25,16777215,1466302777,0,ad1dc91c,1973685725
大哥戏好多哈哈哈哈哈,5253.173,2176.4899902344,1,25,16777215,1466302786,0,b36158be,1973686169
没有9排,5253.173,2697.080078125,1,25,16777215,1466302781,0,2dabc7d0,1973686247
超绝可爱主持人，房管禁言主持人！,5253.173,23.641000747681,1,25,16777215,1466302789,0,d64a3dbf,1973686335
来来来卡黄联手怼死他！敢叫错帮主的名字！黄家帮不服！,5253.173,976.27502441406,1,25,16777215,1466302802,0,e88f16f9,1973686661
发卡生无可恋,5253.173,2123.6101074219,5,25,16711680,1466302803,0,08fc9121,1973686981
卡哥带了婷婷带过的www,5253.173,811.63397216797,1,25,16777215,1466302803,0,6d574344,1973686997
这个锅是大哥 发卡的,5253.173,2022.8399658203,1,25,16777215,1466302802,0,ccc3dcba,1973687263
宫你ma,5253.173,1748.6999511719,1,25,16777215,1466302852,0,fa29e1e9,1973687291
顶,5253.173,566.15899658203,1,25,16777215,1466302820,0,b7c2b15c,1973687607
来听黄博士大讲堂,5253.173,4489.6298828125,1,25,16777215,1466302828,0,818d55b2,1973687973
你就是工作人员讲个贵,5253.173,2049.8999023438,1,25,16777215,1466302836,0,ccc3dcba,1973688565
主持人笑死我了,5253.173,512.78002929688,1,25,16777215,1466302840,0,6896f3f6,1973688761
前方大哥影帝预警,5253.173,2164.1599121094,5,25,16711680,1466302844,0,08fc9121,1973688939
然而我全程看着大哥的耳钉,5253.173,2985.5,5,25,16777215,1466302846,0,ebec9147,1973689051
